SoilNum                            CropName                           YEAR                               Month                              AmtKg                              Npct
2                                  Sunflower                          1996                               5                                  800                                0.55000000000000004
2                                  Sunflower                          1997                               5                                  1500                               0.55000000000000004
2                                  Sunflower                          1998                               5                                  1500                               0.55000000000000004
2                                  Sunflower                          1999                               5                                  1500                               0.55000000000000004
2                                  Sunflower                          2000                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1952                               5                                  400                                0.55000000000000004
3                                  Sunflower                          1953                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1954                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1955                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1956                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1957                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1958                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1959                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1960                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1961                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1962                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1963                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1964                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1965                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1966                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1967                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1968                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1969                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1970                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1971                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1972                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1973                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1974                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1975                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1976                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1977                               5                                  0                                  0.55000000000000004
3                                  Sunflower                          1978                               5                                  400                                0.55000000000000004
3                                  Sunflower                          1979                               5                                  0                                  0.55000000000000004
3                                  Sunflower                          1980                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1981                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1982                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1983                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1984                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1985                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1986                               5                                  0                                  0.55000000000000004
3                                  Sunflower                          1987                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1988                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1989                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1990                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1991                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1992                               5                                  0                                  0.55000000000000004
3                                  Sunflower                          1993                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1994                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1995                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1996                               5                                  800                                0.55000000000000004
3                                  Sunflower                          1997                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1998                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          1999                               5                                  1500                               0.55000000000000004
3                                  Sunflower                          2000                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1952                               5                                  400                                0.55000000000000004
4                                  Sunflower                          1953                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1954                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1955                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1956                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1957                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1958                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1959                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1960                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1961                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1962                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1963                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1964                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1965                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1966                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1967                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1968                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1969                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1970                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1971                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1972                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1973                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1974                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1975                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1976                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1977                               5                                  0                                  0.55000000000000004
4                                  Sunflower                          1978                               5                                  400                                0.55000000000000004
4                                  Sunflower                          1979                               5                                  0                                  0.55000000000000004
4                                  Sunflower                          1980                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1981                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1982                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1983                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1984                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1985                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1986                               5                                  0                                  0.55000000000000004
4                                  Sunflower                          1987                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1988                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1989                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1990                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1991                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1992                               5                                  0                                  0.55000000000000004
4                                  Sunflower                          1993                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1994                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1995                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1996                               5                                  800                                0.55000000000000004
4                                  Sunflower                          1997                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1998                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          1999                               5                                  1500                               0.55000000000000004
4                                  Sunflower                          2000                               5                                  800                                0.55000000000000004
